age,age_group,income,employment_years,credit_history_len,existing_debt_ratio,loan_amount,purpose,default,period
66,Over 50,83726.67,15.8,17.5,0.604,8713.47,home_improvement,0,monitoring
33,30-50,23238.18,3.1,2.5,0.662,8488.73,home_improvement,0,monitoring
48,30-50,75302.03,10.3,10.5,0.146,6116.64,debt_consolidation,0,monitoring
62,Over 50,58628.06,18.1,15.4,0.506,4775.63,debt_consolidation,0,monitoring
39,30-50,48851.26,3.3,7.6,0.201,12691.62,small_business,1,monitoring
34,30-50,28463.81,8.2,6.2,0.422,4406.73,home_improvement,0,monitoring
21,Under 30,60739.89,4.0,3.2,0.361,8604.39,debt_consolidation,0,monitoring
50,30-50,30591.26,10.1,10.6,0.597,16159.45,debt_consolidation,0,monitoring
25,Under 30,55039.33,5.6,4.5,0.243,7645.74,debt_consolidation,0,monitoring
60,Over 50,47065.9,9.2,8.0,0.218,12065.53,auto,0,monitoring
33,30-50,47534.9,5.3,8.6,0.444,8162.41,home_improvement,0,monitoring
58,Over 50,28173.35,8.9,5.9,0.283,3261.03,home_improvement,0,monitoring
42,30-50,23819.85,6.7,6.5,0.123,24686.66,debt_consolidation,0,monitoring
51,Over 50,38572.72,9.8,13.6,0.113,5898.74,debt_consolidation,0,monitoring
29,Under 30,56154.31,4.2,7.5,0.462,5717.48,auto,0,monitoring
54,Over 50,36319.41,14.3,10.7,0.657,8476.87,debt_consolidation,1,monitoring
63,Over 50,22155.52,13.7,13.7,0.738,10463.14,home_improvement,0,monitoring
67,Over 50,51749.39,17.4,16.8,0.124,7182.25,debt_consolidation,0,monitoring
22,Under 30,45226.94,0.3,4.1,0.299,10277.17,debt_consolidation,0,monitoring
53,Over 50,44385.73,12.9,12.8,0.393,17426.71,debt_consolidation,0,monitoring
49,30-50,41407.73,10.1,9.7,0.713,18030.97,debt_consolidation,0,monitoring
42,30-50,24091.31,7.4,7.3,0.492,5691.42,debt_consolidation,0,monitoring
55,Over 50,31265.19,19.1,19.0,0.42,4372.0,home_improvement,0,monitoring
42,30-50,40452.35,5.8,4.0,0.133,8071.35,debt_consolidation,0,monitoring
36,30-50,60927.35,5.7,7.4,0.087,6096.58,education,0,monitoring
33,30-50,48001.3,0.0,0.0,0.42,15745.17,home_improvement,0,monitoring
48,30-50,46656.25,9.0,7.6,0.191,7919.25,small_business,0,monitoring
55,Over 50,111412.45,6.4,7.4,0.539,12053.83,home_improvement,0,monitoring
58,Over 50,49251.37,20.0,20.8,0.322,6811.8,home_improvement,0,monitoring
61,Over 50,30350.91,17.7,12.9,0.305,8694.76,debt_consolidation,0,monitoring
59,Over 50,47279.42,8.1,8.5,0.485,12348.03,home_improvement,0,monitoring
32,30-50,13212.9,6.2,7.2,0.236,5528.81,debt_consolidation,0,monitoring
29,Under 30,41870.93,5.5,6.7,0.233,13652.94,home_improvement,0,monitoring
39,30-50,39342.35,3.7,4.3,0.634,6947.03,debt_consolidation,0,monitoring
56,Over 50,21268.56,14.7,16.0,0.23,9922.1,home_improvement,0,monitoring
40,30-50,21485.92,5.1,4.8,0.14,8120.51,auto,0,monitoring
65,Over 50,59929.43,12.8,13.6,0.286,11017.12,education,0,monitoring
30,30-50,37803.71,1.3,2.3,0.418,6300.43,education,0,monitoring
25,Under 30,33611.51,6.8,6.6,0.377,14927.99,home_improvement,0,monitoring
55,Over 50,55804.3,13.1,14.2,0.512,7593.68,debt_consolidation,0,monitoring
37,30-50,48803.63,9.5,10.3,0.189,5368.79,small_business,0,monitoring
53,Over 50,60542.53,13.6,12.6,0.24,25800.45,home_improvement,0,monitoring
64,Over 50,33112.36,13.9,15.2,0.17,9405.48,debt_consolidation,0,monitoring
23,Under 30,45567.83,0.0,2.2,0.356,5656.94,home_improvement,0,monitoring
32,30-50,109188.65,2.0,1.6,0.404,6422.56,home_improvement,0,monitoring
59,Over 50,51892.22,12.8,10.2,0.291,6711.58,small_business,0,monitoring
30,30-50,37351.12,1.8,3.0,0.183,10318.46,debt_consolidation,0,monitoring
67,Over 50,61607.99,13.5,13.9,0.42,7419.63,home_improvement,0,monitoring
65,Over 50,57994.71,13.1,9.4,0.269,7147.22,home_improvement,0,monitoring
62,Over 50,102934.32,11.9,11.2,0.281,5312.62,education,0,monitoring
55,Over 50,39634.07,11.7,11.4,0.303,6542.96,debt_consolidation,0,monitoring
43,30-50,48744.44,11.6,11.0,0.46,3068.16,auto,0,monitoring
39,30-50,64852.19,6.7,9.8,0.101,12409.55,home_improvement,0,monitoring
26,Under 30,52763.45,2.0,1.4,0.129,5354.08,home_improvement,0,monitoring
67,Over 50,37334.6,15.0,17.1,0.533,20127.2,debt_consolidation,0,monitoring
21,Under 30,77032.96,1.4,4.4,0.284,12135.74,education,0,monitoring
61,Over 50,17058.5,15.9,15.2,0.611,13480.84,debt_consolidation,1,monitoring
52,Over 50,45101.98,10.1,12.5,0.228,11565.89,small_business,0,monitoring
48,30-50,49812.82,9.7,8.4,0.391,9489.97,debt_consolidation,1,monitoring
57,Over 50,24566.52,16.0,13.7,0.207,7252.18,home_improvement,0,monitoring
60,Over 50,52344.48,14.5,12.9,0.101,5624.52,auto,0,monitoring
56,Over 50,37370.51,12.4,8.8,0.32,3301.5,debt_consolidation,0,monitoring
49,30-50,30899.0,11.0,10.2,0.421,25738.99,auto,1,monitoring
35,30-50,35953.87,6.9,6.5,0.218,7752.48,debt_consolidation,0,monitoring
49,30-50,95449.57,9.9,8.5,0.197,9303.99,home_improvement,0,monitoring
24,Under 30,54880.4,0.0,0.0,0.206,6207.85,debt_consolidation,0,monitoring
35,30-50,16664.34,4.5,4.5,0.415,3436.25,home_improvement,0,monitoring
56,Over 50,52200.68,15.4,13.2,0.257,11422.49,education,0,monitoring
50,30-50,44819.45,11.0,9.9,0.167,11473.99,home_improvement,0,monitoring
34,30-50,34030.23,0.0,1.8,0.306,15732.53,auto,0,monitoring
21,Under 30,40094.79,2.5,2.6,0.315,14684.18,education,0,monitoring
33,30-50,28241.92,3.3,3.9,0.329,12433.96,auto,0,monitoring
57,Over 50,51520.95,10.9,10.7,0.281,10879.76,education,0,monitoring
24,Under 30,33402.19,4.1,6.0,0.277,3867.9,education,0,monitoring
60,Over 50,37837.58,16.4,18.1,0.295,10382.81,debt_consolidation,0,monitoring
59,Over 50,27085.6,12.3,13.3,0.322,4635.7,auto,0,monitoring
29,Under 30,83982.96,0.0,4.1,0.296,20987.46,debt_consolidation,0,monitoring
52,Over 50,14489.13,5.3,8.9,0.284,8334.67,debt_consolidation,0,monitoring
35,30-50,37184.96,3.3,3.8,0.239,7917.06,debt_consolidation,0,monitoring
28,Under 30,10832.73,0.7,0.3,0.175,4374.78,debt_consolidation,0,monitoring
31,30-50,47796.38,0.0,0.0,0.424,8080.22,home_improvement,0,monitoring
56,Over 50,26222.21,16.3,16.2,0.164,12466.73,debt_consolidation,0,monitoring
22,Under 30,51256.95,0.0,3.1,0.156,6243.36,auto,0,monitoring
26,Under 30,30746.88,4.5,8.4,0.176,4380.46,auto,0,monitoring
37,30-50,100750.7,0.4,2.4,0.453,5184.7,auto,0,monitoring
59,Over 50,87712.8,12.3,8.7,0.443,4777.72,debt_consolidation,0,monitoring
41,30-50,30341.67,7.7,9.0,0.481,10918.43,home_improvement,0,monitoring
65,Over 50,75726.78,14.6,13.8,0.243,21000.3,debt_consolidation,0,monitoring
59,Over 50,56393.82,12.1,12.3,0.217,8272.82,auto,0,monitoring
61,Over 50,48487.28,23.1,21.0,0.791,4643.89,debt_consolidation,0,monitoring
60,Over 50,28642.09,18.0,16.0,0.383,14714.64,education,0,monitoring
68,Over 50,38022.29,22.3,21.2,0.176,3878.46,auto,0,monitoring
49,30-50,50722.05,7.8,8.2,0.307,14488.69,home_improvement,0,monitoring
50,30-50,74482.53,12.7,13.2,0.142,6620.68,education,0,monitoring
32,30-50,28718.63,2.2,2.4,0.536,8543.73,debt_consolidation,1,monitoring
63,Over 50,47457.0,17.5,12.9,0.136,4404.59,auto,0,monitoring
57,Over 50,22877.94,5.9,8.5,0.172,3479.56,education,0,monitoring
28,Under 30,62296.48,1.1,0.0,0.356,5848.9,auto,0,monitoring
24,Under 30,53906.37,0.0,3.6,0.249,4119.02,auto,0,monitoring
51,Over 50,50359.67,5.3,4.5,0.253,4892.97,debt_consolidation,0,monitoring
58,Over 50,50338.43,10.3,10.1,0.273,5759.84,debt_consolidation,0,monitoring
66,Over 50,33687.08,17.8,13.3,0.269,12163.12,education,0,monitoring
36,30-50,54891.33,7.4,4.8,0.503,13430.87,education,0,monitoring
31,30-50,50154.58,6.6,6.9,0.529,11413.56,home_improvement,0,monitoring
69,Over 50,35024.7,15.4,14.4,0.099,6219.24,small_business,0,monitoring
63,Over 50,32714.16,14.2,9.7,0.27,4705.66,home_improvement,0,monitoring
34,30-50,69733.0,8.9,8.2,0.637,6494.83,debt_consolidation,0,monitoring
67,Over 50,33959.22,11.3,8.8,0.77,23475.57,small_business,1,monitoring
35,30-50,56605.95,6.3,1.5,0.36,28870.09,debt_consolidation,1,monitoring
68,Over 50,31811.14,16.7,13.6,0.459,9056.72,debt_consolidation,1,monitoring
63,Over 50,32601.51,20.5,17.8,0.191,5389.28,home_improvement,0,monitoring
52,Over 50,58210.91,10.7,11.1,0.264,9571.13,auto,0,monitoring
33,30-50,102997.04,1.8,1.5,0.292,13979.16,auto,0,monitoring
52,Over 50,47746.82,11.4,9.4,0.167,3650.22,education,0,monitoring
64,Over 50,43131.05,12.5,13.8,0.492,5775.86,small_business,1,monitoring
67,Over 50,59035.8,18.2,20.1,0.524,12158.61,debt_consolidation,0,monitoring
22,Under 30,29769.11,2.4,0.3,0.117,11335.13,small_business,1,monitoring
68,Over 50,47037.77,13.6,14.1,0.134,8442.92,home_improvement,1,monitoring
68,Over 50,34653.78,13.3,12.9,0.208,6979.91,auto,0,monitoring
39,30-50,22379.82,7.5,9.8,0.282,3133.44,debt_consolidation,0,monitoring
62,Over 50,92288.81,13.9,11.9,0.265,14183.16,education,0,monitoring
57,Over 50,37155.32,15.2,15.1,0.28,4554.05,debt_consolidation,0,monitoring
41,30-50,31799.96,9.0,8.3,0.154,9897.03,home_improvement,0,monitoring
65,Over 50,36287.66,18.7,16.7,0.316,7156.81,auto,0,monitoring
61,Over 50,27845.82,15.5,14.4,0.121,5805.99,auto,0,monitoring
30,30-50,37611.81,3.9,5.1,0.288,10836.84,home_improvement,0,monitoring
65,Over 50,12487.73,14.0,12.3,0.146,12649.38,home_improvement,0,monitoring
52,Over 50,48881.36,12.1,9.1,0.2,12963.3,debt_consolidation,1,monitoring
63,Over 50,20354.11,16.3,16.7,0.38,12665.1,small_business,0,monitoring
67,Over 50,17878.79,10.1,12.6,0.268,12582.55,education,0,monitoring
30,30-50,76155.68,2.1,1.2,0.431,5883.74,debt_consolidation,1,monitoring
62,Over 50,57535.94,17.5,13.4,0.354,14534.72,auto,0,monitoring
22,Under 30,23862.53,3.3,8.4,0.582,11898.98,home_improvement,0,monitoring
35,30-50,72010.64,10.6,7.8,0.151,8013.42,auto,0,monitoring
42,30-50,52903.14,2.3,4.2,0.317,9472.49,auto,0,monitoring
50,30-50,40904.32,11.4,8.4,0.564,4703.28,debt_consolidation,0,monitoring
68,Over 50,40539.38,16.5,18.1,0.116,10425.66,home_improvement,0,monitoring
66,Over 50,27697.32,17.9,16.9,0.443,9044.04,debt_consolidation,0,monitoring
44,30-50,35353.79,8.1,5.8,0.129,15878.27,auto,0,monitoring
52,Over 50,118298.3,12.2,14.5,0.521,3232.4,debt_consolidation,0,monitoring
41,30-50,40918.33,5.8,9.9,0.394,15007.54,auto,0,monitoring
22,Under 30,31115.4,0.7,3.0,0.484,8570.14,auto,0,monitoring
39,30-50,54327.44,9.9,12.3,0.248,4715.15,auto,0,monitoring
27,Under 30,48113.46,0.0,2.0,0.353,8027.58,debt_consolidation,1,monitoring
50,30-50,27150.83,10.0,8.9,0.292,4113.71,auto,0,monitoring
67,Over 50,36297.91,10.8,9.0,0.377,7755.62,debt_consolidation,0,monitoring
63,Over 50,25621.85,17.3,15.1,0.173,13594.59,debt_consolidation,0,monitoring
35,30-50,97479.11,0.3,6.5,0.35,15129.38,home_improvement,0,monitoring
62,Over 50,54674.48,17.1,15.5,0.087,8009.22,auto,0,monitoring
21,Under 30,27381.66,3.5,9.1,0.356,3514.47,education,0,monitoring
21,Under 30,43121.23,0.0,0.0,0.29,6465.41,auto,0,monitoring
60,Over 50,84526.17,10.1,9.2,0.341,6434.59,debt_consolidation,0,monitoring
40,30-50,49223.98,7.7,2.5,0.221,3215.0,small_business,0,monitoring
35,30-50,43511.44,4.4,3.3,0.396,5359.37,debt_consolidation,0,monitoring
23,Under 30,49636.01,3.6,7.6,0.277,9297.48,debt_consolidation,0,monitoring
23,Under 30,26982.08,0.7,3.2,0.248,11408.2,debt_consolidation,0,monitoring
38,30-50,54457.06,5.6,6.7,0.242,12257.38,home_improvement,0,monitoring
59,Over 50,24618.31,12.6,12.4,0.411,12358.3,home_improvement,1,monitoring
27,Under 30,51089.5,0.1,0.9,0.116,8851.8,debt_consolidation,0,monitoring
64,Over 50,82089.26,14.6,11.4,0.493,9877.65,home_improvement,0,monitoring
27,Under 30,40479.33,0.0,4.8,0.247,6568.94,home_improvement,1,monitoring
64,Over 50,56291.62,14.6,14.0,0.614,7077.99,home_improvement,0,monitoring
55,Over 50,32220.26,19.2,14.0,0.163,9573.45,small_business,0,monitoring
46,30-50,51376.02,5.1,4.2,0.392,8181.55,auto,0,monitoring
35,30-50,27502.64,2.3,1.9,0.227,5621.33,debt_consolidation,0,monitoring
66,Over 50,13894.09,13.4,14.1,0.369,8814.02,home_improvement,0,monitoring
35,30-50,46011.58,7.6,9.2,0.361,3889.08,auto,1,monitoring
28,Under 30,57201.98,6.8,7.9,0.185,9023.6,home_improvement,0,monitoring
50,30-50,36989.67,13.4,12.3,0.156,7155.08,debt_consolidation,0,monitoring
66,Over 50,31353.21,9.6,8.0,0.255,9545.26,small_business,0,monitoring
43,30-50,40875.43,9.6,8.0,0.236,13820.63,debt_consolidation,0,monitoring
52,Over 50,53128.98,13.8,12.6,0.479,6907.12,debt_consolidation,0,monitoring
31,30-50,84441.01,3.3,5.4,0.242,9153.2,home_improvement,0,monitoring
60,Over 50,65087.3,12.5,11.7,0.285,9307.29,education,0,monitoring
28,Under 30,57416.61,1.6,3.4,0.436,6160.53,small_business,0,monitoring
54,Over 50,29884.26,14.0,11.8,0.366,4908.87,debt_consolidation,0,monitoring
23,Under 30,32642.47,2.1,4.6,0.237,5237.42,education,0,monitoring
31,30-50,13937.59,3.8,6.6,0.095,4681.77,home_improvement,0,monitoring
68,Over 50,39976.75,11.2,8.0,0.617,8810.84,debt_consolidation,0,monitoring
61,Over 50,47289.2,15.7,15.6,0.279,19463.49,auto,0,monitoring
45,30-50,94198.61,9.1,10.7,0.223,3399.75,debt_consolidation,0,monitoring
41,30-50,11406.2,4.1,1.3,0.374,5868.5,education,0,monitoring
45,30-50,36750.64,8.3,5.3,0.197,9060.34,debt_consolidation,0,monitoring
44,30-50,22657.22,9.4,10.9,0.179,8675.07,auto,0,monitoring
46,30-50,40477.17,1.8,4.0,0.265,4401.83,debt_consolidation,0,monitoring
46,30-50,30836.59,9.9,11.4,0.327,5060.27,debt_consolidation,0,monitoring
56,Over 50,119955.46,13.2,13.3,0.585,6245.97,education,0,monitoring
44,30-50,78960.82,11.7,10.0,0.444,5000.72,home_improvement,0,monitoring
68,Over 50,47002.05,17.7,14.9,0.269,14170.43,debt_consolidation,0,monitoring
60,Over 50,45298.06,15.4,11.6,0.448,7836.97,debt_consolidation,0,monitoring
33,30-50,15082.09,3.8,5.3,0.301,6692.48,auto,0,monitoring
69,Over 50,43413.98,16.7,15.0,0.484,6353.05,debt_consolidation,0,monitoring
21,Under 30,35563.35,0.0,4.7,0.65,7171.63,debt_consolidation,0,monitoring
69,Over 50,59076.94,13.8,10.3,0.41,8767.12,debt_consolidation,0,monitoring
47,30-50,30920.86,8.7,10.0,0.307,15057.23,small_business,0,monitoring
37,30-50,26170.37,3.7,7.1,0.664,7122.68,debt_consolidation,1,monitoring
55,Over 50,71587.27,10.7,9.6,0.136,4616.4,auto,0,monitoring
37,30-50,31699.12,6.3,6.3,0.3,18086.07,education,0,monitoring
42,30-50,47512.42,6.1,5.1,0.13,7455.5,debt_consolidation,0,monitoring
53,Over 50,56276.0,13.6,11.1,0.348,9494.15,debt_consolidation,0,monitoring
33,30-50,103617.32,4.6,6.1,0.525,6308.73,debt_consolidation,0,monitoring
28,Under 30,43928.67,5.6,1.0,0.401,9906.1,education,0,monitoring
46,30-50,48914.36,1.7,0.0,0.34,11830.85,education,0,monitoring
55,Over 50,65644.13,13.8,17.3,0.26,7725.17,debt_consolidation,0,monitoring
57,Over 50,74464.6,17.9,14.5,0.218,7623.8,debt_consolidation,0,monitoring
29,Under 30,28550.11,0.2,0.4,0.193,4004.92,home_improvement,0,monitoring
43,30-50,46222.82,3.4,2.6,0.437,9050.8,debt_consolidation,0,monitoring
63,Over 50,81693.87,15.8,16.9,0.166,13315.16,debt_consolidation,0,monitoring
68,Over 50,22168.95,14.6,13.1,0.434,15265.0,debt_consolidation,0,monitoring
59,Over 50,56639.41,15.1,16.1,0.228,17331.54,debt_consolidation,0,monitoring
50,30-50,9458.56,3.3,7.0,0.3,6843.03,small_business,0,monitoring
33,30-50,41979.58,4.9,1.4,0.29,12717.21,debt_consolidation,0,monitoring
46,30-50,33955.79,8.3,8.8,0.183,5012.41,auto,0,monitoring
57,Over 50,54622.4,15.3,13.4,0.187,4402.79,debt_consolidation,0,monitoring
25,Under 30,48402.26,0.0,0.3,0.227,4109.35,debt_consolidation,0,monitoring
26,Under 30,41576.36,0.0,2.3,0.324,6175.64,auto,0,monitoring
47,30-50,65589.01,10.2,10.0,0.157,3496.58,education,0,monitoring
65,Over 50,32917.81,14.6,14.7,0.315,12583.34,debt_consolidation,0,monitoring
25,Under 30,26712.16,0.0,0.0,0.238,7615.81,auto,0,monitoring
28,Under 30,20262.97,2.7,4.8,0.346,6511.73,debt_consolidation,1,monitoring
24,Under 30,45142.1,4.4,7.1,0.493,14030.51,small_business,1,monitoring
33,30-50,114782.63,8.7,9.0,0.271,9192.57,debt_consolidation,0,monitoring
60,Over 50,58197.79,16.5,13.1,0.422,8399.47,auto,0,monitoring
40,30-50,46443.48,5.6,6.6,0.125,7532.22,debt_consolidation,0,monitoring
63,Over 50,17129.31,18.0,17.6,0.473,4884.42,debt_consolidation,0,monitoring
25,Under 30,69692.43,4.6,8.4,0.101,1817.38,debt_consolidation,0,monitoring
45,30-50,82455.63,5.5,4.4,0.193,3753.43,debt_consolidation,0,monitoring
34,30-50,33386.45,1.5,2.9,0.323,13720.23,small_business,0,monitoring
33,30-50,25832.57,5.7,6.1,0.431,6886.56,education,0,monitoring
31,30-50,21553.9,1.0,1.8,0.191,17537.22,home_improvement,0,monitoring
32,30-50,21088.24,6.1,5.9,0.224,8303.36,debt_consolidation,1,monitoring
62,Over 50,48888.53,7.1,8.8,0.197,10461.38,debt_consolidation,0,monitoring
56,Over 50,65669.19,8.3,12.3,0.419,15840.03,small_business,0,monitoring
43,30-50,50205.82,5.6,5.1,0.528,8002.89,home_improvement,0,monitoring
21,Under 30,87481.51,2.5,4.1,0.411,6016.18,debt_consolidation,1,monitoring
51,Over 50,42509.33,10.0,9.9,0.159,7604.36,debt_consolidation,0,monitoring
51,Over 50,36934.49,12.8,11.8,0.246,14166.08,debt_consolidation,0,monitoring
36,30-50,36864.17,7.5,4.2,0.161,7436.99,debt_consolidation,0,monitoring
42,30-50,41165.36,9.1,6.9,0.352,5363.5,small_business,1,monitoring
35,30-50,116249.75,1.3,2.7,0.586,4429.42,education,0,monitoring
66,Over 50,56513.97,17.6,17.5,0.075,6289.1,debt_consolidation,0,monitoring
63,Over 50,61648.78,15.6,16.0,0.414,5756.1,auto,0,monitoring
57,Over 50,87040.23,15.7,13.6,0.349,10161.03,home_improvement,0,monitoring
34,30-50,30414.38,2.5,8.3,0.547,11889.49,home_improvement,0,monitoring
39,30-50,122313.3,4.7,4.5,0.195,9337.08,debt_consolidation,0,monitoring
38,30-50,28049.68,0.0,3.6,0.248,16584.3,home_improvement,0,monitoring
52,Over 50,61231.3,16.0,13.0,0.527,6875.03,debt_consolidation,0,monitoring
30,30-50,84294.2,0.3,2.2,0.369,19080.72,auto,0,monitoring
27,Under 30,47398.93,4.2,4.2,0.592,7120.62,debt_consolidation,0,monitoring
24,Under 30,55931.55,4.3,7.0,0.183,12930.65,education,0,monitoring
24,Under 30,36202.34,0.0,2.9,0.394,3174.95,debt_consolidation,0,monitoring
64,Over 50,34942.16,15.2,13.4,0.17,6876.34,debt_consolidation,0,monitoring
58,Over 50,47704.0,12.6,14.8,0.147,6020.45,debt_consolidation,0,monitoring
36,30-50,37749.83,4.9,6.9,0.335,5909.39,home_improvement,0,monitoring
50,30-50,41408.54,11.3,11.1,0.113,7975.92,debt_consolidation,0,monitoring
67,Over 50,49240.76,15.3,17.4,0.692,10352.02,debt_consolidation,1,monitoring
37,30-50,57947.98,4.1,4.6,0.126,2752.54,auto,0,monitoring
42,30-50,46518.37,10.6,14.2,0.571,15792.35,auto,1,monitoring
54,Over 50,25971.59,7.8,5.9,0.439,8747.31,debt_consolidation,0,monitoring
29,Under 30,40866.65,3.0,4.7,0.435,5722.3,debt_consolidation,0,monitoring
64,Over 50,31535.02,12.9,14.6,0.307,20681.51,small_business,0,monitoring
37,30-50,49303.25,4.2,3.0,0.139,11071.15,small_business,0,monitoring
30,30-50,58973.98,5.5,8.8,0.357,14202.43,auto,0,monitoring
21,Under 30,53774.48,1.6,0.0,0.235,7096.78,auto,0,monitoring
45,30-50,46452.15,8.1,9.5,0.157,13199.21,education,0,monitoring
38,30-50,52344.59,0.1,3.2,0.283,8052.97,debt_consolidation,0,monitoring
26,Under 30,32312.09,1.6,4.3,0.487,6126.29,debt_consolidation,0,monitoring
46,30-50,88601.35,5.0,5.7,0.552,9221.17,debt_consolidation,0,monitoring
35,30-50,72531.44,5.1,6.2,0.309,3245.02,debt_consolidation,0,monitoring
66,Over 50,31012.59,14.0,12.8,0.468,4954.71,home_improvement,0,monitoring
34,30-50,40427.65,0.0,0.0,0.087,14077.49,home_improvement,0,monitoring
26,Under 30,52860.23,1.0,3.8,0.165,13987.62,debt_consolidation,0,monitoring
48,30-50,52406.2,10.5,11.5,0.507,15809.67,small_business,0,monitoring
36,30-50,43421.58,12.9,12.3,0.264,5769.21,auto,0,monitoring
61,Over 50,26078.73,8.2,7.6,0.442,11914.37,debt_consolidation,0,monitoring
22,Under 30,68806.64,4.9,8.0,0.356,11991.91,debt_consolidation,0,monitoring
24,Under 30,53838.33,0.0,3.7,0.209,8811.66,education,0,monitoring
41,30-50,37884.04,8.8,12.9,0.554,5524.76,home_improvement,0,monitoring
36,30-50,36420.17,6.4,6.1,0.543,9126.78,debt_consolidation,0,monitoring
69,Over 50,27521.75,14.5,10.5,0.132,10722.86,home_improvement,0,monitoring
25,Under 30,20859.22,5.3,4.9,0.356,4235.02,home_improvement,0,monitoring
58,Over 50,44747.3,12.4,11.8,0.429,3252.45,education,1,monitoring
24,Under 30,87241.63,0.0,2.9,0.271,5053.65,debt_consolidation,1,monitoring
41,30-50,66674.78,5.9,5.7,0.165,10363.71,debt_consolidation,0,monitoring
41,30-50,47846.39,2.9,4.1,0.664,18892.48,small_business,1,monitoring
69,Over 50,66691.12,18.5,19.2,0.204,6864.82,small_business,0,monitoring
33,30-50,43349.74,3.7,3.4,0.535,25004.61,debt_consolidation,0,monitoring
52,Over 50,22340.93,8.2,8.5,0.205,7188.43,home_improvement,0,monitoring
63,Over 50,17563.59,16.9,17.1,0.21,4066.9,auto,0,monitoring
48,30-50,69946.68,7.6,9.6,0.46,10553.34,home_improvement,0,monitoring
44,30-50,26635.97,12.3,12.4,0.273,3004.5,debt_consolidation,0,monitoring
31,30-50,61738.16,4.5,4.3,0.197,6200.65,education,0,monitoring
35,30-50,41309.81,1.4,5.0,0.19,5832.51,debt_consolidation,0,monitoring
53,Over 50,52814.63,9.2,8.7,0.266,6882.67,small_business,0,monitoring
45,30-50,41961.7,7.3,5.3,0.22,2184.23,education,0,monitoring
29,Under 30,88579.04,3.7,4.9,0.346,7470.58,debt_consolidation,0,monitoring
36,30-50,46436.91,0.0,0.0,0.108,5097.54,education,0,monitoring
29,Under 30,38084.55,4.8,9.3,0.671,7501.44,debt_consolidation,0,monitoring
60,Over 50,64476.07,14.4,13.7,0.302,8859.28,home_improvement,0,monitoring
21,Under 30,72098.26,0.0,7.2,0.234,14120.93,home_improvement,0,monitoring
22,Under 30,49817.46,0.0,0.5,0.478,6879.85,home_improvement,0,monitoring
52,Over 50,33687.33,7.8,5.0,0.321,16077.58,home_improvement,0,monitoring
51,Over 50,17757.68,14.4,12.9,0.216,10407.29,small_business,0,monitoring
57,Over 50,52363.53,10.0,11.0,0.309,6762.96,home_improvement,1,monitoring
22,Under 30,33963.89,0.6,4.8,0.406,11815.29,auto,0,monitoring
41,30-50,36126.04,5.2,5.4,0.097,14282.46,small_business,0,monitoring
41,30-50,52768.02,10.6,9.5,0.21,14679.29,home_improvement,0,monitoring
49,30-50,52514.71,11.2,12.8,0.544,8425.69,debt_consolidation,0,monitoring
46,30-50,101744.43,6.0,5.2,0.269,6460.87,education,0,monitoring
64,Over 50,42219.77,12.1,12.0,0.126,9313.04,education,0,monitoring
26,Under 30,25672.57,1.9,2.6,0.295,10521.84,debt_consolidation,0,monitoring
52,Over 50,64454.14,11.2,12.2,0.261,3381.48,debt_consolidation,0,monitoring
59,Over 50,89016.67,9.8,11.0,0.359,9625.23,education,0,monitoring
30,30-50,47296.09,2.0,4.6,0.17,8461.99,auto,0,monitoring
42,30-50,19417.73,7.3,7.5,0.16,11029.61,small_business,0,monitoring
48,30-50,27608.12,9.4,5.3,0.181,12341.57,debt_consolidation,0,monitoring
59,Over 50,50791.93,17.4,16.4,0.522,4364.56,home_improvement,0,monitoring
39,30-50,109464.11,5.6,6.7,0.41,3235.42,debt_consolidation,0,monitoring
34,30-50,64139.86,2.9,6.4,0.302,4809.78,debt_consolidation,0,monitoring
47,30-50,67074.61,16.0,16.5,0.447,9080.95,debt_consolidation,1,monitoring
44,30-50,49462.47,3.6,5.1,0.186,1940.19,debt_consolidation,0,monitoring
56,Over 50,16805.84,12.9,12.6,0.5,7976.55,education,1,monitoring
27,Under 30,47528.63,4.0,8.0,0.331,4761.21,education,0,monitoring
43,30-50,37233.76,2.0,5.0,0.419,10040.84,auto,0,monitoring
53,Over 50,18773.76,9.8,9.9,0.197,14697.99,small_business,0,monitoring
28,Under 30,53202.48,0.5,4.0,0.489,7537.56,small_business,0,monitoring
28,Under 30,50446.24,5.6,6.5,0.216,8546.82,education,0,monitoring
49,30-50,38531.53,8.5,8.5,0.593,18745.01,education,1,monitoring
48,30-50,44355.31,8.8,10.3,0.228,17611.52,home_improvement,1,monitoring
43,30-50,66566.98,5.2,6.8,0.263,21431.18,debt_consolidation,0,monitoring
53,Over 50,20210.18,7.6,11.8,0.211,3269.18,small_business,0,monitoring
31,30-50,40908.4,5.2,4.2,0.175,6991.7,debt_consolidation,0,monitoring
41,30-50,24715.75,4.3,2.5,0.265,4316.39,home_improvement,0,monitoring
54,Over 50,55726.54,10.0,12.0,0.27,14888.76,debt_consolidation,0,monitoring
61,Over 50,18183.27,12.4,11.1,0.197,8454.57,debt_consolidation,0,monitoring
60,Over 50,51777.5,11.8,11.4,0.39,5489.72,auto,0,monitoring
69,Over 50,37444.05,14.6,13.3,0.292,10910.08,auto,0,monitoring
69,Over 50,32703.16,15.5,14.5,0.121,12026.55,auto,0,monitoring
